               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.030413,           0.0080293,           0.0017341,             0.90495,             0.85744,             0.86194,             0.57997,            0.057444,             0.02264,           0.0012548,           0.0009694,           0.0009694,           0.0009694
                  36,             0.03633,            0.008144,           0.0016669,             0.91955,             0.88648,             0.88369,              0.5525,            0.059535,            0.021681,           0.0012371,           0.0009685,           0.0009685,           0.0009685
                  37,            0.035534,           0.0081817,           0.0016338,              0.9041,             0.86626,             0.86582,              0.5592,            0.059773,            0.021764,           0.0011952,           0.0009676,           0.0009676,           0.0009676
                  38,             0.03219,           0.0080271,            0.001658,             0.91392,             0.85858,             0.86766,             0.55387,            0.059561,            0.022495,           0.0012322,           0.0009667,           0.0009667,           0.0009667
                  39,            0.030972,           0.0078946,           0.0016037,             0.89227,             0.84086,             0.87639,             0.59268,             0.05886,            0.022752,           0.0011818,           0.0009658,           0.0009658,           0.0009658
                  40,            0.031192,           0.0078473,           0.0016174,             0.91396,             0.86437,             0.87447,             0.58474,            0.058541,            0.023433,           0.0012064,           0.0009649,           0.0009649,           0.0009649
                  41,            0.033048,           0.0078999,           0.0015241,             0.91031,             0.86011,             0.88773,             0.58634,            0.057985,            0.022383,           0.0010733,            0.000964,            0.000964,            0.000964
                  42,            0.031503,           0.0078066,           0.0015281,             0.88924,             0.88474,               0.875,             0.58196,            0.057183,            0.022932,           0.0011722,           0.0009631,           0.0009631,           0.0009631
                  43,            0.030206,           0.0075972,           0.0014983,             0.89069,             0.87121,             0.87032,              0.5832,            0.057713,            0.022756,           0.0010197,           0.0009622,           0.0009622,           0.0009622
                  44,            0.028828,           0.0073985,           0.0014552,             0.90946,             0.86839,             0.89632,             0.59383,            0.056458,            0.022633,          0.00096881,           0.0009613,           0.0009613,           0.0009613
                  45,             0.02896,           0.0074306,           0.0014149,             0.91479,             0.85187,              0.8771,             0.59701,            0.056846,            0.022951,           0.0010357,           0.0009604,           0.0009604,           0.0009604
                  46,            0.027798,           0.0070445,           0.0014541,             0.89179,             0.86364,             0.86664,             0.58728,            0.057811,            0.023023,           0.0010544,           0.0009595,           0.0009595,           0.0009595
                  47,            0.026908,           0.0066834,            0.001405,             0.88547,             0.85354,             0.86873,             0.59132,            0.055688,            0.023723,          0.00089654,           0.0009586,           0.0009586,           0.0009586
                  48,             0.02696,           0.0066323,           0.0013638,             0.90519,             0.84588,             0.87522,             0.57696,            0.056782,            0.024399,          0.00095309,           0.0009577,           0.0009577,           0.0009577
                  49,            0.031596,           0.0073722,           0.0013286,             0.89376,             0.85732,             0.85129,             0.55793,            0.059243,            0.024332,          0.00086895,           0.0009568,           0.0009568,           0.0009568
                  50,            0.031361,           0.0072166,           0.0012928,             0.90336,             0.84928,             0.86065,             0.56537,            0.058008,            0.025391,          0.00085553,           0.0009559,           0.0009559,           0.0009559
                  51,            0.029095,           0.0069456,           0.0012748,             0.89742,             0.85354,             0.87243,             0.58352,            0.057655,            0.024883,          0.00091797,            0.000955,            0.000955,            0.000955
                  52,             0.02748,           0.0067689,            0.001262,             0.90314,             0.86908,             0.88212,             0.59191,            0.056752,            0.023711,          0.00085143,           0.0009541,           0.0009541,           0.0009541
                  53,            0.027281,           0.0064991,           0.0012519,             0.91877,             0.87753,             0.91852,             0.60385,            0.056506,            0.023286,          0.00082683,           0.0009532,           0.0009532,           0.0009532
                  54,            0.027561,           0.0064483,           0.0012303,             0.87585,             0.86742,             0.87981,             0.57766,            0.057791,            0.023838,          0.00076137,           0.0009523,           0.0009523,           0.0009523
                  55,            0.027449,           0.0062423,           0.0012721,             0.88583,             0.85165,             0.87714,             0.57546,            0.057127,            0.023527,          0.00080221,           0.0009514,           0.0009514,           0.0009514
                  56,            0.026342,           0.0060949,           0.0012482,             0.91068,             0.87753,             0.88266,             0.57849,            0.058424,            0.024953,          0.00074606,           0.0009505,           0.0009505,           0.0009505
                  57,            0.025808,            0.005959,           0.0012865,             0.90181,             0.86084,             0.87948,             0.59485,            0.059244,            0.026102,          0.00083261,           0.0009496,           0.0009496,           0.0009496
                  58,            0.024031,           0.0058745,           0.0012218,             0.91452,             0.86804,             0.89133,             0.60119,            0.057589,            0.024372,          0.00077914,           0.0009487,           0.0009487,           0.0009487
                  59,            0.023401,           0.0056563,           0.0011819,             0.89813,             0.86725,             0.84907,             0.57531,            0.056916,             0.02513,          0.00076835,           0.0009478,           0.0009478,           0.0009478
                  60,              0.0234,           0.0053836,           0.0011536,              0.9054,             0.86361,             0.86291,             0.56581,            0.058092,              0.0264,          0.00074413,           0.0009469,           0.0009469,           0.0009469
                  61,            0.022523,           0.0051225,           0.0011391,             0.89692,             0.85985,             0.86828,             0.58793,            0.057927,            0.026741,          0.00081159,            0.000946,            0.000946,            0.000946
                  62,            0.025987,           0.0053775,           0.0011219,             0.90058,             0.84058,             0.87282,             0.58596,            0.057389,            0.026902,          0.00082661,           0.0009451,           0.0009451,           0.0009451
                  63,            0.026275,            0.005581,           0.0011049,             0.89605,             0.86742,             0.87524,             0.57443,            0.058921,            0.027599,          0.00077781,           0.0009442,           0.0009442,           0.0009442
                  64,            0.024264,           0.0053207,           0.0010528,             0.90417,             0.86658,             0.88321,             0.58077,            0.057974,            0.027625,          0.00066243,           0.0009433,           0.0009433,           0.0009433
                  65,            0.024678,           0.0053489,           0.0010598,             0.90623,             0.88872,             0.88934,             0.57023,            0.056997,            0.026781,          0.00070191,           0.0009424,           0.0009424,           0.0009424
                  66,            0.024098,           0.0052126,           0.0010391,             0.87284,             0.84296,             0.84007,             0.56451,            0.057234,             0.02686,          0.00068362,           0.0009415,           0.0009415,           0.0009415
                  67,            0.024621,           0.0052433,           0.0011213,             0.89869,             0.82649,              0.8416,             0.55617,            0.058127,            0.027059,          0.00065844,           0.0009406,           0.0009406,           0.0009406
                  68,            0.025406,           0.0055161,           0.0011359,             0.87392,             0.84331,             0.84143,             0.55825,            0.056528,            0.028154,          0.00070303,           0.0009397,           0.0009397,           0.0009397
                  69,            0.024432,           0.0054449,           0.0010582,             0.88852,             0.86004,             0.84479,             0.56217,            0.057593,            0.027567,          0.00064031,           0.0009388,           0.0009388,           0.0009388
                  70,            0.027452,           0.0054666,           0.0010896,             0.89034,             0.85371,              0.8433,             0.54117,            0.060472,            0.027992,          0.00066908,           0.0009379,           0.0009379,           0.0009379
                  71,            0.028886,           0.0055984,            0.001044,             0.89812,             0.84975,              0.8451,             0.56257,             0.06059,            0.028649,          0.00068136,            0.000937,            0.000937,            0.000937
                  72,            0.026004,           0.0054508,           0.0010093,             0.88012,             0.83154,             0.82449,             0.54383,            0.059363,            0.029545,          0.00069971,           0.0009361,           0.0009361,           0.0009361
