               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  17,            0.032679,            0.014306,           0.0012269,             0.79738,             0.79195,             0.92158,             0.50013,            0.036344,            0.024675,            0.001258,            0.009856,            0.009856,            0.009856
                  18,            0.032525,            0.014274,           0.0011127,             0.81214,             0.85308,             0.86211,              0.4706,            0.035889,            0.021252,          0.00055832,            0.009847,            0.009847,            0.009847
                  19,            0.033223,            0.014177,           0.0014434,             0.79813,             0.84009,              0.8391,             0.46758,            0.035912,             0.02539,          0.00084282,            0.009838,            0.009838,            0.009838
                  20,            0.032133,            0.014197,           0.0010387,             0.93468,             0.81021,             0.91278,             0.48446,            0.037319,            0.021332,          0.00045515,            0.009829,            0.009829,            0.009829
                  21,            0.030132,            0.013852,           0.0010145,             0.86466,             0.85824,             0.91774,             0.50702,            0.035666,             0.02024,          0.00068593,             0.00982,             0.00982,             0.00982
                  22,            0.031468,            0.013599,          0.00099467,             0.95196,             0.89925,             0.95581,              0.4894,             0.03372,            0.021511,          0.00043185,            0.009811,            0.009811,            0.009811
                  23,            0.031807,            0.013936,           0.0010389,             0.92485,             0.91862,             0.92988,             0.50245,            0.033583,            0.021429,          0.00072168,            0.009802,            0.009802,            0.009802
                  24,            0.031373,            0.013714,           0.0010176,             0.87149,              0.8486,             0.89166,             0.47814,            0.036498,            0.020655,          0.00052388,            0.009793,            0.009793,            0.009793
                  25,            0.031036,            0.013413,          0.00098352,             0.90238,             0.79999,             0.86996,             0.47577,            0.033441,            0.021102,           0.0006339,            0.009784,            0.009784,            0.009784
                  26,            0.029663,            0.013442,          0.00090163,             0.82467,             0.86886,             0.88096,             0.53687,            0.032717,            0.020427,          0.00055835,            0.009775,            0.009775,            0.009775
                  27,            0.029277,            0.013272,          0.00084304,             0.89506,             0.92642,             0.95129,             0.51999,            0.032972,            0.019895,          0.00029283,            0.009766,            0.009766,            0.009766
                  28,            0.029842,              0.0133,           0.0010048,             0.86856,             0.91274,             0.93712,              0.4952,            0.033931,            0.018786,          0.00042084,            0.009757,            0.009757,            0.009757
                  29,            0.030402,            0.013351,           0.0010593,             0.73588,             0.70692,             0.73488,              0.3426,             0.04753,            0.029266,           0.0023605,            0.009748,            0.009748,            0.009748
                  30,            0.029661,            0.013517,          0.00094349,             0.89039,             0.92852,             0.88852,             0.51073,            0.031921,            0.019567,          0.00042405,            0.009739,            0.009739,            0.009739
                  31,            0.028747,            0.012966,          0.00088989,             0.87999,             0.88202,             0.94199,             0.53036,            0.033685,            0.018829,          0.00040316,             0.00973,             0.00973,             0.00973
                  32,            0.028466,            0.013041,          0.00094058,             0.94761,              0.9296,             0.95477,             0.52862,             0.03347,            0.018585,          0.00041207,            0.009721,            0.009721,            0.009721
                  33,            0.029419,            0.013305,          0.00093471,             0.91943,             0.90389,             0.93651,             0.57702,            0.029338,            0.018925,          0.00034793,            0.009712,            0.009712,            0.009712
                  34,            0.028726,            0.013253,          0.00097287,             0.87299,             0.91086,             0.94848,             0.54012,             0.03321,            0.019921,           0.0007887,            0.009703,            0.009703,            0.009703
                  35,            0.029292,            0.012975,           0.0008508,             0.46447,             0.91193,             0.50927,             0.23572,            0.032574,            0.087659,           0.0009041,            0.009694,            0.009694,            0.009694
                  36,            0.028922,            0.012913,          0.00089867,             0.89892,             0.88573,             0.93765,             0.54998,            0.031591,            0.018512,          0.00046051,            0.009685,            0.009685,            0.009685
                  37,            0.027942,            0.012805,          0.00093663,             0.93932,              0.8482,             0.93965,             0.56488,            0.029452,            0.018479,          0.00027123,            0.009676,            0.009676,            0.009676
                  38,            0.028754,            0.013011,          0.00086348,             0.94667,             0.95132,             0.96837,             0.57316,            0.028658,            0.018058,          0.00050836,            0.009667,            0.009667,            0.009667
                  39,            0.028118,            0.012936,          0.00083176,             0.96679,             0.88802,             0.95031,             0.58185,            0.028977,            0.018902,          0.00047692,            0.009658,            0.009658,            0.009658
                  40,            0.027053,            0.012635,          0.00091688,             0.90963,             0.91998,             0.95537,             0.55139,            0.031819,            0.019802,          0.00057893,            0.009649,            0.009649,            0.009649
                  41,            0.027544,            0.012681,          0.00093664,              0.9151,             0.86481,             0.93396,             0.56238,            0.031041,            0.018789,          0.00076139,             0.00964,             0.00964,             0.00964
                  42,            0.028493,            0.012914,          0.00090896,             0.91393,              0.9035,             0.95106,             0.55832,             0.03009,            0.019357,          0.00041615,            0.009631,            0.009631,            0.009631
                  43,            0.027861,            0.012868,          0.00081622,             0.91815,             0.88208,             0.91047,              0.5455,            0.029834,            0.019037,          0.00064364,            0.009622,            0.009622,            0.009622
                  44,            0.026843,            0.012494,          0.00075961,             0.88759,              0.9315,             0.93467,              0.5841,            0.029047,            0.017619,          0.00051492,            0.009613,            0.009613,            0.009613
                  45,            0.027042,            0.012305,          0.00083236,              0.8996,             0.93227,             0.94777,             0.61103,            0.027792,            0.019012,          0.00041547,            0.009604,            0.009604,            0.009604
                  46,            0.027155,            0.012344,          0.00090206,             0.93947,             0.93913,             0.94555,             0.56837,            0.028026,            0.017398,          0.00029346,            0.009595,            0.009595,            0.009595
                  47,            0.026443,            0.012237,          0.00089037,             0.92912,             0.87136,             0.95929,             0.54841,            0.030547,            0.017311,          0.00078298,            0.009586,            0.009586,            0.009586
                  48,            0.026449,             0.01226,          0.00080009,             0.93214,             0.91601,             0.95961,             0.59338,            0.026502,            0.017923,          0.00062675,            0.009577,            0.009577,            0.009577
                  49,             0.02644,            0.012263,          0.00082184,             0.87249,              0.9292,             0.93071,               0.537,            0.031512,            0.017872,          0.00035525,            0.009568,            0.009568,            0.009568
                  50,            0.027375,            0.012538,          0.00092439,             0.89136,             0.94444,             0.94459,             0.55457,            0.031618,            0.017217,          0.00044184,            0.009559,            0.009559,            0.009559
                  51,            0.029589,            0.013292,           0.0021302,               0.882,             0.81982,             0.86324,              0.5067,            0.032539,            0.019971,           0.0019096,             0.00955,             0.00955,             0.00955
                  52,            0.028439,             0.01321,           0.0009979,              0.9226,             0.84416,             0.93167,             0.57211,            0.029833,            0.018438,          0.00061769,            0.009541,            0.009541,            0.009541
                  53,            0.027509,            0.012538,          0.00089447,             0.61473,             0.85682,              0.6556,             0.38751,              0.0507,            0.018878,            0.030142,            0.009532,            0.009532,            0.009532
                  54,            0.026311,            0.012238,          0.00083528,             0.94631,             0.94161,             0.96335,             0.56542,            0.029387,            0.017667,          0.00038304,            0.009523,            0.009523,            0.009523
                  55,            0.025988,            0.012081,          0.00073814,             0.93709,             0.85554,               0.931,             0.60281,            0.026929,            0.018645,          0.00048828,            0.009514,            0.009514,            0.009514
                  56,             0.02553,            0.011865,           0.0008015,             0.94114,             0.88201,             0.95775,             0.61379,            0.026971,            0.017319,          0.00051824,            0.009505,            0.009505,            0.009505
                  57,            0.025632,            0.011994,            0.000765,              0.9521,             0.92903,             0.94143,             0.60039,            0.026755,            0.017263,          0.00065421,            0.009496,            0.009496,            0.009496
                  58,            0.026694,            0.012086,          0.00082981,             0.95591,             0.87135,             0.94963,             0.59616,            0.028397,            0.018354,          0.00038403,            0.009487,            0.009487,            0.009487
                  59,            0.025857,            0.011939,           0.0007167,             0.93842,             0.92333,             0.93686,             0.59083,            0.027783,            0.017448,          0.00039313,            0.009478,            0.009478,            0.009478
                  60,            0.025654,            0.011944,          0.00071419,             0.92977,             0.92482,             0.95577,             0.60159,            0.027328,            0.016934,          0.00054031,            0.009469,            0.009469,            0.009469
                  61,            0.025318,            0.011796,          0.00087652,             0.92185,             0.94437,             0.95483,             0.61981,            0.027285,              0.0162,          0.00048946,             0.00946,             0.00946,             0.00946
                  62,            0.025781,            0.011909,          0.00081336,              0.9346,             0.91288,             0.93837,             0.61448,             0.02554,            0.016712,          0.00058817,            0.009451,            0.009451,            0.009451
                  63,            0.025226,            0.011821,          0.00076473,             0.90986,             0.92681,             0.92769,             0.63603,            0.025722,            0.016635,          0.00039958,            0.009442,            0.009442,            0.009442
                  64,            0.025732,            0.011856,          0.00080545,             0.80461,             0.85961,             0.96467,             0.59469,            0.028061,            0.020211,          0.00080458,            0.009433,            0.009433,            0.009433
                  65,             0.02597,            0.012203,           0.0007783,              0.8786,             0.94993,              0.9406,                0.58,            0.028916,            0.017891,          0.00040519,            0.009424,            0.009424,            0.009424
                  66,            0.025435,            0.011733,          0.00074144,             0.93539,             0.93658,             0.96318,             0.62962,            0.027112,             0.01701,          0.00046009,            0.009415,            0.009415,            0.009415
                  67,            0.025021,            0.011623,          0.00082487,             0.94237,             0.94433,             0.96842,             0.61413,            0.025612,            0.016889,          0.00036423,            0.009406,            0.009406,            0.009406
                  68,            0.025103,            0.011655,          0.00075928,             0.90695,             0.90774,             0.93888,             0.60548,            0.028949,             0.01644,           0.0004196,            0.009397,            0.009397,            0.009397
                  69,            0.024635,             0.01158,          0.00078695,             0.96758,             0.96119,             0.98467,             0.63479,             0.02587,            0.016026,          0.00041219,            0.009388,            0.009388,            0.009388
                  70,             0.02424,            0.011268,          0.00065412,             0.95196,             0.94391,             0.96238,             0.62502,             0.02567,            0.015274,          0.00051307,            0.009379,            0.009379,            0.009379
                  71,            0.024856,            0.011411,           0.0007953,             0.95905,             0.92582,             0.95408,             0.64041,            0.024359,            0.015975,           0.0003467,             0.00937,             0.00937,             0.00937
                  72,            0.024778,            0.011313,          0.00073074,              0.9769,             0.95093,             0.98097,             0.63276,            0.024576,            0.015876,          0.00051015,            0.009361,            0.009361,            0.009361
                  73,            0.024748,             0.01132,          0.00079953,             0.91903,             0.91864,             0.95399,             0.63937,            0.024608,            0.015242,          0.00040975,            0.009352,            0.009352,            0.009352
                  74,            0.024378,             0.01127,           0.0008063,             0.93269,             0.95543,             0.95618,             0.62919,             0.02484,            0.016589,          0.00047581,            0.009343,            0.009343,            0.009343
                  75,            0.024142,            0.011346,          0.00085953,             0.92648,             0.95202,             0.97663,             0.65406,            0.024419,            0.015627,          0.00032305,            0.009334,            0.009334,            0.009334
                  76,            0.024559,            0.011458,           0.0007692,             0.96142,             0.94768,             0.97495,             0.63435,            0.025003,            0.015667,          0.00034697,            0.009325,            0.009325,            0.009325
                  77,            0.024548,            0.011513,          0.00078198,             0.93385,             0.94809,             0.96536,             0.62969,            0.024077,            0.016014,          0.00066372,            0.009316,            0.009316,            0.009316
                  78,            0.024142,            0.011346,           0.0007059,             0.95406,             0.93477,              0.9369,             0.65234,            0.023546,             0.01655,          0.00058559,            0.009307,            0.009307,            0.009307
                  79,            0.023957,            0.011388,          0.00073401,             0.96238,             0.93834,             0.97332,               0.664,            0.024691,            0.015978,          0.00037679,            0.009298,            0.009298,            0.009298
                  80,            0.024234,            0.011152,          0.00075411,             0.98563,             0.94386,             0.98803,              0.6669,            0.024154,            0.016391,          0.00040926,            0.009289,            0.009289,            0.009289
                  81,             0.02401,             0.01129,          0.00083156,             0.93496,             0.91035,             0.96073,             0.63975,            0.025162,            0.015104,          0.00091266,             0.00928,             0.00928,             0.00928
                  82,             0.02367,            0.011229,             0.00077,             0.93842,             0.94712,             0.96126,             0.65242,            0.024566,            0.015371,          0.00056706,            0.009271,            0.009271,            0.009271
                  83,            0.023818,            0.011156,          0.00073419,             0.97066,             0.93461,             0.96943,             0.65307,            0.023751,            0.015564,          0.00040392,            0.009262,            0.009262,            0.009262
                  84,            0.023827,            0.011034,          0.00074561,             0.93409,             0.94966,             0.93561,             0.63866,            0.023591,            0.014774,          0.00085706,            0.009253,            0.009253,            0.009253
                  85,            0.023451,            0.011051,          0.00071074,             0.96627,             0.92803,             0.95414,             0.63692,            0.023326,            0.015638,          0.00064879,            0.009244,            0.009244,            0.009244
                  86,            0.023171,             0.01108,          0.00066929,             0.97505,             0.95519,             0.97938,             0.66368,            0.023151,            0.015024,          0.00046291,            0.009235,            0.009235,            0.009235
                  87,             0.02356,            0.011032,          0.00071727,              0.9906,             0.96785,             0.98568,             0.65908,            0.023821,            0.015212,          0.00075287,            0.009226,            0.009226,            0.009226
                  88,            0.023344,            0.011005,          0.00067891,             0.96047,             0.92424,              0.9507,             0.63801,            0.023835,             0.01631,           0.0004892,            0.009217,            0.009217,            0.009217
                  89,            0.023767,            0.011063,          0.00067782,             0.94105,             0.94417,             0.94241,             0.65977,            0.022527,            0.014724,          0.00056429,            0.009208,            0.009208,            0.009208
                  90,            0.023689,            0.011218,          0.00066802,             0.89207,             0.90729,             0.94005,              0.6621,            0.023677,            0.014857,          0.00080583,            0.009199,            0.009199,            0.009199
                  91,            0.024266,            0.011248,          0.00070193,             0.93185,             0.90089,             0.92563,             0.65656,             0.02342,            0.015461,          0.00093043,             0.00919,             0.00919,             0.00919
                  92,            0.024105,            0.011114,          0.00076677,             0.92572,             0.95102,             0.97194,             0.65336,            0.024058,            0.014994,          0.00060972,            0.009181,            0.009181,            0.009181
                  93,            0.023801,            0.011089,          0.00068121,             0.97155,             0.88532,             0.97104,             0.65629,            0.024058,            0.015897,          0.00057378,            0.009172,            0.009172,            0.009172
                  94,            0.023502,            0.010875,          0.00088062,              0.9391,             0.97261,             0.96788,             0.66163,            0.023043,            0.014482,          0.00058227,            0.009163,            0.009163,            0.009163
                  95,            0.023227,            0.010859,          0.00069686,             0.99046,             0.96601,             0.97923,             0.68521,            0.022295,            0.014611,          0.00063828,            0.009154,            0.009154,            0.009154
                  96,            0.022636,            0.010732,          0.00079346,             0.95364,             0.96996,             0.97752,             0.68885,            0.022325,             0.01473,          0.00055813,            0.009145,            0.009145,            0.009145
                  97,            0.022755,            0.010659,          0.00072313,              0.9492,             0.94356,             0.94652,             0.67736,            0.021715,            0.014463,          0.00061645,            0.009136,            0.009136,            0.009136
                  98,            0.022706,            0.010741,          0.00068482,             0.95574,             0.97348,             0.98178,             0.69613,            0.022598,            0.014565,          0.00063369,            0.009127,            0.009127,            0.009127
                  99,            0.023585,            0.010912,          0.00080894,             0.91648,             0.90561,              0.9499,             0.66639,            0.022864,            0.014395,          0.00086473,            0.009118,            0.009118,            0.009118
                 100,            0.023443,            0.010839,          0.00072576,             0.95145,             0.95058,             0.97115,             0.69123,             0.02212,            0.013898,          0.00066797,            0.009109,            0.009109,            0.009109
                 101,            0.023021,             0.01068,          0.00076045,             0.93314,             0.93164,             0.95808,             0.65106,            0.022954,             0.01513,          0.00058163,              0.0091,              0.0091,              0.0091
                 102,             0.02243,            0.010656,           0.0005962,             0.94656,             0.91688,              0.9425,             0.66425,            0.021968,            0.013687,          0.00088405,            0.009091,            0.009091,            0.009091
                 103,            0.022359,            0.010484,          0.00074662,             0.97231,             0.92633,             0.96228,              0.6924,            0.022058,            0.013431,          0.00045476,            0.009082,            0.009082,            0.009082
                 104,            0.022334,            0.010464,           0.0006916,             0.92573,             0.95089,             0.96126,             0.67179,            0.021238,            0.013319,          0.00063889,            0.009073,            0.009073,            0.009073
                 105,            0.022642,             0.01063,          0.00075256,             0.95503,             0.93182,             0.97721,             0.69155,            0.021655,             0.01393,          0.00040608,            0.009064,            0.009064,            0.009064
                 106,            0.022631,             0.01055,          0.00071104,             0.95009,              0.9311,             0.96575,             0.68112,            0.022092,            0.013878,          0.00062548,            0.009055,            0.009055,            0.009055
                 107,            0.022766,            0.010437,          0.00065393,             0.96471,             0.97105,             0.98265,             0.67725,            0.021778,            0.013249,          0.00059444,            0.009046,            0.009046,            0.009046
                 108,            0.022852,             0.01046,          0.00060995,             0.97091,             0.95847,             0.96905,             0.66554,            0.022185,            0.013651,           0.0004699,            0.009037,            0.009037,            0.009037
                 109,            0.022314,            0.010412,          0.00062241,             0.95734,             0.96492,             0.98384,               0.681,            0.021922,             0.01396,          0.00082941,            0.009028,            0.009028,            0.009028
                 110,            0.022019,             0.01043,          0.00068979,             0.95169,             0.97096,             0.97715,             0.70196,            0.020713,            0.013476,          0.00045074,            0.009019,            0.009019,            0.009019
                 111,            0.021618,            0.010377,          0.00063264,             0.99095,             0.97275,             0.98865,             0.67893,            0.021376,            0.013999,          0.00049245,             0.00901,             0.00901,             0.00901
                 112,             0.02197,            0.010418,          0.00070016,             0.94777,             0.94683,             0.96421,             0.69512,            0.021597,            0.013829,          0.00044297,            0.009001,            0.009001,            0.009001
                 113,            0.022262,            0.010502,          0.00062331,             0.95406,             0.98048,             0.98582,             0.69325,            0.020807,            0.013583,          0.00063192,            0.008992,            0.008992,            0.008992
                 114,            0.022188,            0.010296,          0.00059331,             0.96173,              0.9603,             0.98441,             0.68962,            0.020684,            0.013882,          0.00062129,            0.008983,            0.008983,            0.008983
                 115,            0.021991,            0.010236,          0.00058743,             0.96749,             0.93727,             0.96137,             0.68602,            0.021653,            0.013713,          0.00053747,            0.008974,            0.008974,            0.008974
                 116,            0.022051,            0.010263,          0.00072894,             0.96234,             0.93051,             0.97247,             0.69797,             0.02078,            0.013532,          0.00067656,            0.008965,            0.008965,            0.008965
                 117,            0.022334,            0.010439,          0.00078382,             0.97825,             0.96283,             0.97604,             0.70997,            0.020801,            0.013524,          0.00058122,            0.008956,            0.008956,            0.008956
                 118,             0.02261,            0.010785,          0.00070585,             0.96974,             0.95012,             0.98365,             0.69139,            0.021639,            0.013475,          0.00051991,            0.008947,            0.008947,            0.008947
                 119,            0.022172,            0.010408,          0.00067291,             0.96122,             0.92723,             0.96694,             0.69035,            0.021289,            0.013496,          0.00058245,            0.008938,            0.008938,            0.008938
                 120,            0.021881,            0.010372,          0.00065563,             0.96228,             0.95524,             0.97351,              0.6904,             0.02138,            0.013636,          0.00057754,            0.008929,            0.008929,            0.008929
                 121,            0.021989,            0.010323,          0.00069471,             0.93039,             0.95734,              0.9709,             0.71079,            0.020155,            0.013354,          0.00055804,             0.00892,             0.00892,             0.00892
                 122,            0.021675,            0.010191,          0.00064205,              0.9474,             0.95485,              0.9542,              0.7009,            0.020089,            0.013256,          0.00048091,            0.008911,            0.008911,            0.008911
                 123,            0.021746,              0.0101,          0.00063355,             0.87652,             0.97566,              0.9567,             0.68957,            0.021158,            0.012987,          0.00064223,            0.008902,            0.008902,            0.008902
                 124,            0.021744,            0.010158,          0.00062619,             0.93079,             0.96504,             0.96762,             0.70958,            0.021083,            0.013188,          0.00058026,            0.008893,            0.008893,            0.008893
                 125,            0.021796,            0.010171,          0.00067196,             0.96815,             0.95132,             0.98159,             0.71621,            0.020717,            0.013086,          0.00055493,            0.008884,            0.008884,            0.008884
                 126,            0.021662,            0.010155,          0.00069576,             0.94999,             0.97002,             0.97062,             0.71925,            0.020442,            0.012749,          0.00045563,            0.008875,            0.008875,            0.008875
                 127,            0.021195,            0.010015,          0.00065088,             0.98302,             0.96669,             0.98165,             0.70302,            0.020039,             0.01337,          0.00050245,            0.008866,            0.008866,            0.008866
                 128,            0.021705,            0.010049,          0.00073019,              0.9636,             0.94041,             0.95226,             0.69637,            0.020152,            0.012532,          0.00039781,            0.008857,            0.008857,            0.008857
                 129,            0.021519,            0.010105,          0.00066116,             0.95729,             0.93949,              0.9663,             0.73245,            0.019909,            0.012501,          0.00054814,            0.008848,            0.008848,            0.008848
                 130,             0.02138,            0.010092,          0.00059882,             0.96535,             0.98179,             0.98723,              0.7282,            0.020375,            0.012751,          0.00059864,            0.008839,            0.008839,            0.008839
                 131,              0.0217,            0.010131,          0.00062277,             0.96659,             0.96717,             0.98861,             0.72375,            0.020399,            0.013382,          0.00053225,             0.00883,             0.00883,             0.00883
                 132,            0.022205,             0.01004,          0.00069367,             0.95356,             0.97941,             0.98607,              0.7276,            0.020178,            0.012808,          0.00080494,            0.008821,            0.008821,            0.008821
                 133,            0.022011,            0.010225,           0.0007467,             0.93996,             0.96338,             0.96431,             0.68608,            0.021002,            0.012623,          0.00046176,            0.008812,            0.008812,            0.008812
                 134,            0.021865,            0.010155,          0.00059983,             0.96462,             0.97475,             0.97463,             0.71172,            0.019755,            0.012412,          0.00057245,            0.008803,            0.008803,            0.008803
                 135,            0.021764,            0.010036,          0.00063669,             0.93248,             0.96086,             0.96173,             0.71941,            0.020762,            0.012819,          0.00063326,            0.008794,            0.008794,            0.008794
                 136,            0.021564,            0.010029,          0.00061038,             0.97503,             0.97222,             0.97444,              0.7155,            0.020646,            0.012451,          0.00054643,            0.008785,            0.008785,            0.008785
                 137,            0.021501,             0.01003,          0.00063636,              0.9663,             0.97379,             0.96649,             0.70418,            0.019887,            0.012416,          0.00056563,            0.008776,            0.008776,            0.008776
                 138,            0.021378,            0.010025,          0.00059618,             0.93309,             0.98606,             0.97954,             0.71629,            0.020653,            0.012664,          0.00057871,            0.008767,            0.008767,            0.008767
                 139,            0.020766,           0.0097427,          0.00055606,              0.9784,             0.97475,              0.9865,             0.72581,            0.019115,            0.012442,           0.0005158,            0.008758,            0.008758,            0.008758
                 140,            0.021042,           0.0098471,          0.00059704,             0.95543,             0.96644,             0.96631,             0.71692,            0.019779,            0.012229,          0.00076475,            0.008749,            0.008749,            0.008749
                 141,            0.021011,           0.0097964,          0.00063301,             0.97366,             0.95068,             0.97758,             0.67801,            0.020211,            0.012659,          0.00058108,             0.00874,             0.00874,             0.00874
                 142,            0.020539,           0.0098258,          0.00065762,             0.95328,             0.95707,             0.95859,             0.72812,            0.018525,              0.0119,          0.00057824,            0.008731,            0.008731,            0.008731
                 143,            0.020733,           0.0097163,          0.00061907,             0.97559,             0.95449,             0.98426,             0.71815,            0.019452,            0.012045,          0.00049108,            0.008722,            0.008722,            0.008722
                 144,            0.021042,            0.009908,          0.00065146,             0.97864,             0.96555,             0.96892,             0.70594,            0.019953,            0.012478,            0.000554,            0.008713,            0.008713,            0.008713
                 145,              0.0213,           0.0099116,          0.00060454,             0.93024,             0.97475,             0.95614,             0.68673,            0.019538,            0.012224,          0.00051662,            0.008704,            0.008704,            0.008704
                 146,            0.021008,           0.0098681,          0.00053815,             0.95998,             0.98804,             0.96615,             0.73048,            0.019113,            0.012195,          0.00054117,            0.008695,            0.008695,            0.008695
                 147,            0.021278,           0.0099809,           0.0006983,             0.97254,             0.92839,             0.96546,             0.72503,            0.019728,            0.012497,           0.0015668,            0.008686,            0.008686,            0.008686
                 148,            0.020914,            0.010031,           0.0006407,             0.96926,              0.9596,             0.98156,             0.71202,            0.019159,            0.011862,          0.00062217,            0.008677,            0.008677,            0.008677
                 149,            0.021042,             0.01003,          0.00056235,             0.93584,             0.96086,              0.9632,             0.71978,            0.019499,            0.012205,          0.00046323,            0.008668,            0.008668,            0.008668
                 150,            0.020874,           0.0098737,          0.00061644,             0.97125,             0.96899,              0.9718,             0.70848,            0.019664,             0.01216,          0.00056356,            0.008659,            0.008659,            0.008659
                 151,            0.021039,           0.0098557,          0.00052943,             0.96814,             0.97732,             0.98785,             0.71797,            0.020023,             0.01229,          0.00055817,             0.00865,             0.00865,             0.00865
                 152,            0.021313,            0.009848,          0.00079983,             0.94913,             0.93565,             0.97367,             0.74332,            0.019499,            0.012178,          0.00058351,            0.008641,            0.008641,            0.008641
                 153,            0.020648,           0.0097808,          0.00062509,             0.97832,              0.9816,             0.99088,             0.73136,            0.018892,            0.012079,          0.00064576,            0.008632,            0.008632,            0.008632
                 154,             0.02066,            0.009648,          0.00055595,             0.96636,             0.98215,             0.98498,             0.73619,            0.019432,            0.012177,          0.00076527,            0.008623,            0.008623,            0.008623
                 155,            0.020461,           0.0095015,          0.00061654,             0.98454,             0.97738,              0.9863,             0.74378,            0.018456,            0.011719,          0.00059141,            0.008614,            0.008614,            0.008614
                 156,            0.020506,           0.0095311,          0.00066922,             0.93045,             0.95707,             0.96718,             0.73552,            0.018325,            0.011899,           0.0005002,            0.008605,            0.008605,            0.008605
                 157,            0.020669,           0.0095536,          0.00053795,             0.97751,             0.97619,             0.97297,             0.73577,            0.018053,            0.011364,          0.00076985,            0.008596,            0.008596,            0.008596
                 158,            0.020071,           0.0094825,          0.00049242,              0.9783,             0.94949,             0.98425,             0.75269,             0.01765,            0.011591,          0.00052315,            0.008587,            0.008587,            0.008587
                 159,            0.020136,           0.0094312,          0.00057021,             0.99341,             0.98428,             0.98994,             0.75355,            0.017845,            0.011289,           0.0004588,            0.008578,            0.008578,            0.008578
                 160,            0.020064,           0.0094193,          0.00060923,             0.95572,             0.97854,             0.97103,             0.74221,             0.01793,            0.011383,          0.00049272,            0.008569,            0.008569,            0.008569
                 161,            0.020779,           0.0095407,          0.00071695,             0.98169,             0.97852,             0.98946,             0.73582,            0.018186,            0.011519,           0.0004447,             0.00856,             0.00856,             0.00856
                 162,            0.020582,           0.0095682,          0.00061891,             0.97928,             0.98169,             0.98619,             0.73935,            0.018217,            0.011862,           0.0003366,            0.008551,            0.008551,            0.008551
