               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,             0.06715,            0.014138,                   0,            0.011429,                 0.8,            0.030797,           0.0081284,                 nan,                 nan,                   0,           0.0009667,           0.0009667,           0.0009667
                  39,            0.066377,            0.014174,                   0,           0.0055804,                   1,             0.57472,             0.21106,             0.10953,            0.015589,                   0,           0.0009658,           0.0009658,           0.0009658
                  40,            0.062739,            0.014423,                   0,           0.0042123,                   1,             0.11327,            0.036075,             0.10375,            0.016075,                   0,           0.0009649,           0.0009649,           0.0009649
                  41,            0.058222,            0.014553,                   0,           0.0042123,                   1,             0.11327,            0.036075,             0.10375,            0.016075,                   0,            0.000964,            0.000964,            0.000964
                  42,            0.059752,            0.014404,                   0,           0.0043365,                   1,            0.073209,            0.014592,             0.10725,            0.015376,                   0,           0.0009631,           0.0009631,           0.0009631
                  43,            0.060429,            0.014313,                   0,           0.0038023,                   1,            0.042084,            0.011192,             0.10444,            0.015687,                   0,           0.0009622,           0.0009622,           0.0009622
                  44,            0.057288,            0.014616,                   0,           0.0038023,                   1,            0.042084,            0.011192,             0.10444,            0.015687,                   0,           0.0009613,           0.0009613,           0.0009613
                  45,            0.057423,            0.014739,                   0,           0.0037793,                   1,            0.031346,            0.010239,             0.10279,            0.015974,                   0,           0.0009604,           0.0009604,           0.0009604
                  46,            0.057149,            0.014759,                   0,           0.0040486,                   1,            0.014676,            0.005805,             0.10124,            0.016285,                   0,           0.0009595,           0.0009595,           0.0009595
                  47,              0.0573,             0.01476,                   0,           0.0042123,                   1,            0.014155,           0.0057489,             0.10097,            0.016809,                   0,           0.0009586,           0.0009586,           0.0009586
                  48,            0.054732,            0.015334,                   0,           0.0042123,                   1,            0.014155,           0.0057489,             0.10097,            0.016809,                   0,           0.0009577,           0.0009577,           0.0009577
                  49,            0.055688,             0.01511,                   0,           0.0041632,                   1,            0.048897,            0.012855,             0.10331,            0.016207,                   0,           0.0009568,           0.0009568,           0.0009568
                  50,            0.054467,            0.015057,                   0,           0.0044723,                   1,            0.029157,           0.0099319,             0.10843,            0.015578,                   0,           0.0009559,           0.0009559,           0.0009559
                  51,            0.054251,            0.014795,                   0,           0.0044723,                   1,            0.029157,           0.0099319,             0.10843,            0.015578,                   0,            0.000955,            0.000955,            0.000955
                  52,            0.056419,            0.014581,                   0,            0.003885,                   1,            0.027532,           0.0096492,             0.10683,            0.015573,                   0,           0.0009541,           0.0009541,           0.0009541
                  53,            0.056848,            0.014715,                   0,           0.0033422,                   1,            0.018285,           0.0062982,            0.098106,            0.016742,                   0,           0.0009532,           0.0009532,           0.0009532
                  54,            0.056653,            0.014793,                   0,           0.0033333,                   1,            0.072107,            0.020709,            0.096146,            0.016595,                   0,           0.0009523,           0.0009523,           0.0009523
                  55,            0.051879,            0.014985,                   0,           0.0033333,                   1,            0.072107,            0.020709,            0.096146,            0.016595,                   0,           0.0009514,           0.0009514,           0.0009514
                  56,            0.052804,            0.014737,                   0,           0.0033333,                   1,             0.21932,            0.055686,            0.097896,            0.016174,                   0,           0.0009505,           0.0009505,           0.0009505
                  57,            0.053298,            0.014793,                   0,           0.0033333,                   1,             0.22747,             0.04752,            0.098823,             0.01628,                   0,           0.0009496,           0.0009496,           0.0009496
                  58,            0.054517,            0.014721,                   0,           0.0033333,                   1,             0.22747,             0.04752,            0.098823,             0.01628,                   0,           0.0009487,           0.0009487,           0.0009487
                  59,            0.056243,            0.014678,                   0,           0.0033333,                   1,           0.0057686,           0.0020524,             0.10424,            0.016056,                   0,           0.0009478,           0.0009478,           0.0009478
                  60,            0.054417,            0.014626,                   0,           0.0033333,                   1,            0.044733,            0.017773,            0.095306,            0.016773,                   0,           0.0009469,           0.0009469,           0.0009469
                  61,            0.052661,            0.014703,                   0,           0.0033333,                   1,            0.015308,           0.0060154,            0.093635,            0.016846,                   0,            0.000946,            0.000946,            0.000946
                  62,            0.050589,            0.014797,                   0,           0.0033333,                   1,            0.015308,           0.0060154,            0.093635,            0.016846,                   0,           0.0009451,           0.0009451,           0.0009451
                  63,            0.050098,            0.014835,                   0,           0.0034965,                   1,            0.019587,           0.0071422,            0.093688,            0.016599,                   0,           0.0009442,           0.0009442,           0.0009442
                  64,            0.050747,            0.014675,                   0,           0.0034941,                   1,            0.034802,             0.01006,            0.093959,            0.016195,                   0,           0.0009433,           0.0009433,           0.0009433
                  65,            0.050296,            0.014633,                   0,           0.0034941,                   1,            0.034802,             0.01006,            0.093959,            0.016195,                   0,           0.0009424,           0.0009424,           0.0009424
                  66,              0.0513,             0.01457,                   0,           0.0034892,                   1,            0.067646,            0.014611,            0.098089,            0.015825,                   0,           0.0009415,           0.0009415,           0.0009415
                  67,            0.051387,            0.014489,                   0,           0.0033625,                   1,            0.047967,            0.017715,             0.09749,            0.015789,                   0,           0.0009406,           0.0009406,           0.0009406
                  68,            0.050513,            0.014567,                   0,           0.0033829,                   1,            0.053726,            0.018463,            0.092918,            0.015927,                   0,           0.0009397,           0.0009397,           0.0009397
                  69,             0.04891,            0.014558,                   0,           0.0033829,                   1,            0.053726,            0.018463,            0.092918,            0.015927,                   0,           0.0009388,           0.0009388,           0.0009388
                  70,            0.050065,            0.014551,                   0,           0.0033333,                   1,            0.034566,             0.01423,            0.091545,            0.015936,                   0,           0.0009379,           0.0009379,           0.0009379
                  71,            0.050806,            0.014479,                   0,           0.0033333,                   1,             0.05533,            0.023042,            0.093895,            0.015918,                   0,            0.000937,            0.000937,            0.000937
                  72,            0.049359,             0.01462,                   0,           0.0033333,                   1,            0.047022,            0.016336,            0.097462,            0.015271,                   0,           0.0009361,           0.0009361,           0.0009361
                  73,            0.050709,            0.014077,                   0,           0.0033333,                   1,            0.047022,            0.016336,            0.097462,            0.015271,                   0,           0.0009352,           0.0009352,           0.0009352
                  74,            0.051778,            0.013882,                   0,           0.0033333,                   1,            0.061497,             0.02234,            0.099058,            0.015286,                   0,           0.0009343,           0.0009343,           0.0009343
                  75,            0.050644,             0.01396,                   0,           0.0033333,                   1,            0.042748,            0.019326,            0.093848,            0.015885,                   0,           0.0009334,           0.0009334,           0.0009334
                  76,            0.048677,            0.014228,                   0,           0.0033333,                   1,            0.042748,            0.019326,            0.093848,            0.015885,                   0,           0.0009325,           0.0009325,           0.0009325
                  77,            0.050539,            0.014122,                   0,           0.0033333,                   1,            0.047373,            0.016063,            0.095459,            0.015727,                   0,           0.0009316,           0.0009316,           0.0009316
                  78,            0.050957,            0.014086,                   0,           0.0033333,                   1,            0.095673,            0.025346,            0.096219,            0.015439,                   0,           0.0009307,           0.0009307,           0.0009307
                  79,            0.050793,            0.014036,                   0,           0.0033333,                   1,             0.10365,            0.049916,            0.095005,             0.01517,                   0,           0.0009298,           0.0009298,           0.0009298
                  80,            0.048829,            0.013912,                   0,           0.0033333,                   1,             0.10365,            0.049916,            0.095005,             0.01517,                   0,           0.0009289,           0.0009289,           0.0009289
                  81,            0.049185,            0.013801,                   0,           0.0033333,                   1,             0.11308,            0.054583,            0.096589,            0.014894,                   0,            0.000928,            0.000928,            0.000928
                  82,            0.048941,             0.01379,                   0,           0.0033333,                   1,             0.40561,             0.22028,            0.096019,            0.014913,                   0,           0.0009271,           0.0009271,           0.0009271
                  83,            0.046886,             0.01404,                   0,           0.0033333,                   1,             0.40561,             0.22028,            0.096019,            0.014913,                   0,           0.0009262,           0.0009262,           0.0009262
                  84,            0.048297,            0.013967,                   0,           0.0033333,                   1,             0.56405,             0.26214,            0.095492,            0.014882,                   0,           0.0009253,           0.0009253,           0.0009253
                  85,            0.048366,            0.013809,                   0,           0.0033333,                   1,             0.55333,             0.20467,            0.095177,            0.014707,                   0,           0.0009244,           0.0009244,           0.0009244
                  86,            0.047953,            0.013778,                   0,           0.0033333,                   1,             0.36255,            0.088437,            0.094525,            0.014681,                   0,           0.0009235,           0.0009235,           0.0009235
                  87,            0.048524,            0.013574,                   0,           0.0033333,                   1,             0.36255,            0.088437,            0.094525,            0.014681,                   0,           0.0009226,           0.0009226,           0.0009226
                  88,            0.050368,            0.013436,                   0,           0.0033333,                   1,             0.23403,            0.083053,            0.093571,            0.014829,                   0,           0.0009217,           0.0009217,           0.0009217
                  89,            0.050981,            0.013373,                   0,           0.0033333,                   1,            0.083701,            0.042701,            0.092038,            0.015093,                   0,           0.0009208,           0.0009208,           0.0009208
                  90,            0.050149,            0.013533,                   0,           0.0033333,                   1,            0.083701,            0.042701,            0.092038,            0.015093,                   0,           0.0009199,           0.0009199,           0.0009199
                  91,            0.051472,            0.013526,                   0,           0.0033333,                   1,            0.089476,             0.03654,            0.092991,            0.015065,                   0,            0.000919,            0.000919,            0.000919
                  92,            0.050798,            0.013416,                   0,           0.0033333,                   1,             0.19822,            0.071346,            0.091765,            0.014994,                   0,           0.0009181,           0.0009181,           0.0009181
                  93,            0.049769,            0.013353,                   0,           0.0033333,                   1,             0.31395,             0.10729,             0.09158,            0.014638,                   0,           0.0009172,           0.0009172,           0.0009172
                  94,             0.04731,            0.013189,                   0,           0.0033333,                   1,             0.31395,             0.10729,             0.09158,            0.014638,                   0,           0.0009163,           0.0009163,           0.0009163
                  95,            0.048999,            0.012996,                   0,           0.0033333,                   1,             0.40839,             0.14167,            0.095243,            0.014239,                   0,           0.0009154,           0.0009154,           0.0009154
                  96,            0.049274,             0.01291,                   0,           0.0033333,                   1,             0.34991,             0.11719,            0.094077,            0.014218,                   0,           0.0009145,           0.0009145,           0.0009145
                  97,            0.048102,            0.013145,                   0,           0.0033333,                   1,             0.34991,             0.11719,            0.094077,            0.014218,                   0,           0.0009136,           0.0009136,           0.0009136
                  98,            0.049079,            0.013277,                   0,           0.0033333,                   1,             0.51331,             0.13323,            0.092908,            0.014165,                   0,           0.0009127,           0.0009127,           0.0009127
                  99,            0.049498,            0.013249,                   0,           0.0033333,                   1,             0.52796,             0.17084,            0.093578,            0.014057,                   0,           0.0009118,           0.0009118,           0.0009118
                 100,            0.048294,            0.013359,                   0,           0.0033333,                   1,             0.69588,             0.19752,            0.094263,            0.013923,                   0,           0.0009109,           0.0009109,           0.0009109
                 101,            0.046378,            0.013476,                   0,           0.0033333,                   1,             0.69588,             0.19752,            0.094263,            0.013923,                   0,             0.00091,             0.00091,             0.00091
                 102,            0.047503,            0.013344,                   0,           0.0033333,                   1,             0.77583,              0.2552,            0.095832,            0.013758,                   0,           0.0009091,           0.0009091,           0.0009091
                 103,            0.047848,            0.013117,                   0,            0.003358,                   1,             0.75071,             0.23863,            0.093945,            0.013745,                   0,           0.0009082,           0.0009082,           0.0009082
                 104,            0.047978,            0.012922,                   0,           0.0035613,                   1,             0.79192,             0.25189,             0.09186,            0.013682,                   0,           0.0009073,           0.0009073,           0.0009073
                 105,            0.046951,            0.012835,                   0,           0.0035613,                   1,             0.79192,             0.25189,             0.09186,            0.013682,                   0,           0.0009064,           0.0009064,           0.0009064
                 106,            0.046913,            0.012678,                   0,           0.0036153,                   1,             0.76924,             0.23733,            0.091823,            0.013608,                   0,           0.0009055,           0.0009055,           0.0009055
                 107,            0.047428,            0.012559,                   0,            0.003647,                   1,             0.82643,             0.24332,             0.09146,            0.014013,                   0,           0.0009046,           0.0009046,           0.0009046
